,Report_Date,Liberia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
192,2020-08-01,1189,154.61359502638777,680.4851838267442,True,193,1182.0755745096385,1357.830251937407
193,2020-08-02,1207,154.61359502638777,680.4851838267442,True,194,1189.5811271701964,1357.830251937407
194,2020-08-03,1214,154.61359502638777,680.4851838267442,True,195,1196.8155131259691,1357.830251937407
195,2020-08-04,1216,154.61359502638777,680.4851838267442,True,196,1203.784883204981,1357.830251937407
196,2020-08-05,1221,154.61359502638777,680.4851838267442,True,197,1210.4955635257877,1357.830251937407
197,2020-08-06,1224,154.61359502638777,680.4851838267442,True,198,1216.9540219424155,1357.830251937407
198,2020-08-07,1230,154.61359502638777,680.4851838267442,True,199,1223.1668365622459,1357.830251937407
199,2020-08-08,1234,154.61359502638777,680.4851838267442,True,200,1229.1406663541304,1357.830251937407
200,2020-08-09,1237,154.61359502638777,680.4851838267442,True,201,1234.8822238433506,1357.830251937407
201,2020-08-10,1240,154.61359502638777,680.4851838267442,True,202,1240.398249871882,1357.830251937407
202,2020-08-11,1250,154.61359502638777,680.4851838267442,True,203,1245.6954903867877,1357.830251937407
203,2020-08-12,1252,154.61359502638777,680.4851838267442,True,204,1250.780675206245,1357.830251937407
204,2020-08-13,1252,154.61359502638777,680.4851838267442,True,205,1255.6604987016206,1357.830251937407
205,2020-08-14,1252,154.61359502638777,680.4851838267442,True,206,1260.3416023249763,1357.830251937407
206,2020-08-15,1257,154.61359502638777,680.4851838267442,True,207,1264.8305589042218,1357.830251937407
207,2020-08-16,1257,154.61359502638777,680.4851838267442,True,208,1269.1338586227093,1357.830251937407
208,2020-08-17,1277,154.61359502638777,680.4851838267442,True,209,1273.2578965961652,1357.830251937407
209,2020-08-18,1282,154.61359502638777,680.4851838267442,True,210,1277.208961957354,1357.830251937407
210,2020-08-19,1282,154.61359502638777,680.4851838267442,True,211,1280.9932283575545,1357.830251937407
211,2020-08-20,1284,154.61359502638777,680.4851838267442,True,212,1284.6167457937026,1357.830251937407
212,2020-08-21,1285,154.61359502638777,680.4851838267442,True,213,1288.0854336707093,1357.830251937407
213,2020-08-22,1286,154.61359502638777,680.4851838267442,True,214,1291.4050750099016,1357.830251937407
214,2020-08-23,1286,154.61359502638777,680.4851838267442,True,215,1294.5813117166206,1357.830251937407
215,2020-08-24,1290,154.61359502638777,680.4851838267442,True,216,1297.6196408226112,1357.830251937407
216,2020-08-25,1295,154.61359502638777,680.4851838267442,True,217,1300.525411621873,1357.830251937407
217,2020-08-26,1298,154.61359502638777,680.4851838267442,True,218,1303.3038236219952,1357.830251937407
218,2020-08-27,1298,154.61359502638777,680.4851838267442,True,219,1305.9599252366017,1357.830251937407
219,2020-08-28,1298,154.61359502638777,680.4851838267442,True,220,1308.498613148305,1357.830251937407
220,2020-08-29,1304,154.61359502638777,680.4851838267442,True,221,1310.9246322754325,1357.830251937407
221,2020-08-30,1304,154.61359502638777,680.4851838267442,True,222,1313.242576279724,1357.830251937407
222,2020-08-31,1304,154.61359502638777,680.4851838267442,True,223,1315.4568885561187,1357.830251937407
223,2020-09-01,1305,154.61359502638777,680.4851838267442,True,224,1317.57186364964,1357.830251937407
224,2020-09-02,1305,154.61359502638777,680.4851838267442,True,225,1319.5916490481998,1357.830251937407
225,2020-09-03,1306,154.61359502638777,680.4851838267442,True,226,1321.5202473038662,1357.830251937407
226,2020-09-04,1306,154.61359502638777,680.4851838267442,True,227,1323.3615184387286,1357.830251937407
227,2020-09-05,1306,154.61359502638777,680.4851838267442,True,228,1325.1191825949645,1357.830251937407
228,2020-09-06,1307,154.61359502638777,680.4851838267442,True,229,1326.7968228920129,1357.830251937407
229,2020-09-07,1311,154.61359502638777,680.4851838267442,True,230,1328.3978884569153,1357.830251937407
230,2020-09-08,1311,154.61359502638777,680.4851838267442,True,231,1329.9256975968772,1357.830251937407
231,2020-09-09,1313,154.61359502638777,680.4851838267442,True,232,1331.3834410859126,1357.830251937407
232,2020-09-10,1315,154.61359502638777,680.4851838267442,True,233,1332.7741855400996,1357.830251937407
233,2020-09-11,1315,154.61359502638777,680.4851838267442,True,234,1334.1008768584393,1357.830251937407
234,2020-09-12,1316,154.61359502638777,680.4851838267442,True,235,1335.3663437086589,1357.830251937407
235,2020-09-13,1319,154.61359502638777,680.4851838267442,True,236,1336.573301039427,1357.830251937407
236,2020-09-14,1321,154.61359502638777,680.4851838267442,True,237,1337.7243536024826,1357.830251937407
237,2020-09-15,1327,154.61359502638777,680.4851838267442,True,238,1338.8219994700073,1357.830251937407
238,2020-09-16,1332,154.61359502638777,680.4851838267442,True,239,1339.868633534304,1357.830251937407
239,2020-09-17,1333,154.61359502638777,680.4851838267442,True,240,1340.8665509783996,1357.830251937407
240,2020-09-18,1334,154.61359502638777,680.4851838267442,True,241,1341.8179507076452,1357.830251937407
241,2020-09-19,1335,154.61359502638777,680.4851838267442,True,242,1342.7249387337079,1357.830251937407
242,2020-09-20,1335,154.61359502638777,680.4851838267442,True,243,1343.5895315035414,1357.830251937407
243,2020-09-21,1336,154.61359502638777,680.4851838267442,True,244,1344.4136591670422,1357.830251937407
244,2020-09-22,1336,154.61359502638777,680.4851838267442,True,245,1345.199168778071,1357.830251937407
245,2020-09-23,1337,154.61359502638777,680.4851838267442,True,246,1345.9478274244402,1357.830251937407
246,2020-09-24,1338,154.61359502638777,680.4851838267442,True,247,1346.6613252832674,1357.830251937407
247,2020-09-25,1338,154.61359502638777,680.4851838267442,True,248,1347.3412785988369,1357.830251937407
248,2020-09-26,1338,154.61359502638777,680.4851838267442,True,249,1347.9892325807664,1357.830251937407
249,2020-09-27,1339,154.61359502638777,680.4851838267442,True,250,1348.6066642208577,1357.830251937407
250,2020-09-28,1342,154.61359502638777,680.4851838267442,True,251,1349.1949850275473,1357.830251937407
251,2020-09-29,1343,154.61359502638777,680.4851838267442,True,252,1349.7555436773193,1357.830251937407
252,2020-09-30,1343,154.61359502638777,680.4851838267442,True,253,1350.2896285828763,1357.830251937407
253,2020-10-01,1343,154.61359502638777,680.4851838267442,True,254,1350.7984703782033,1357.830251937407
254,2020-10-02,1346,154.61359502638777,680.4851838267442,True,255,1351.2832443209988,1357.830251937407
255,2020-10-03,1347,154.61359502638777,680.4851838267442,True,256,1351.745072613203,1357.830251937407
256,2020-10-04,1348,154.61359502638777,680.4851838267442,True,257,1352.1850266406097,1357.830251937407
257,2020-10-05,1354,154.61359502638777,680.4851838267442,True,258,1352.6041291327454,1357.830251937407
258,2020-10-06,1354,154.61359502638777,680.4851838267442,True,259,1353.0033562443707,1357.830251937407
259,2020-10-07,1355,154.61359502638777,680.4851838267442,True,260,1353.383639560123,1357.830251937407
260,2020-10-08,1360,154.61359502638777,680.4851838267442,True,261,1353.7458680239172,1357.830251937407
261,2020-10-09,1360,154.61359502638777,680.4851838267442,True,262,1354.0908897948518,1357.830251937407
262,2020-10-10,1363,154.61359502638777,680.4851838267442,True,263,1354.419514031421,1357.830251937407
263,2020-10-11,1363,154.61359502638777,680.4851838267442,True,264,1354.7325126059197,1357.830251937407
264,2020-10-12,1371,154.61359502638777,680.4851838267442,True,265,1355.0306217509592,1357.830251937407
265,2020-10-13,1371,154.61359502638777,680.4851838267442,True,266,1355.3145436400537,1357.830251937407
266,2020-10-14,1372,154.61359502638777,680.4851838267442,True,267,1355.5849479042604,1357.830251937407
267,2020-10-15,1372,154.61359502638777,680.4851838267442,True,268,1355.8424730868574,1357.830251937407
