,Report_Date,Trinidad and Tobago_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
291,2020-11-08,5849,243.15827380315554,3396.646857558095,True,292,6181.283054315316,6736.428373818084
292,2020-11-09,5849,243.15827380315554,3396.646857558095,True,293,6207.142914813207,6736.428373818084
293,2020-11-10,5880,243.15827380315554,3396.646857558095,True,294,6232.009314024029,6736.428373818084
294,2020-11-11,5904,243.15827380315554,3396.646857558095,True,295,6255.91212947096,6736.428373818084
295,2020-11-12,5930,243.15827380315554,3396.646857558095,True,296,6278.881044511663,6736.428373818084
296,2020-11-13,5980,243.15827380315554,3396.646857558095,True,297,6300.945480205861,6736.428373818084
297,2020-11-14,6077,243.15827380315554,3396.646857558095,True,298,6322.134534032866,6736.428373818084
298,2020-11-15,6080,243.15827380315554,3396.646857558095,True,299,6342.476925132914,6736.428373818084
299,2020-11-16,6096,243.15827380315554,3396.646857558095,True,300,6362.00094573441,6736.428373818084
300,2020-11-17,6135,243.15827380315554,3396.646857558095,True,301,6380.734418421984,6736.428373818084
301,2020-11-18,6180,243.15827380315554,3396.646857558095,True,302,6398.704658897097,6736.428373818084
302,2020-11-19,6233,243.15827380315554,3396.646857558095,True,303,6415.938443883375,6736.428373818084
303,2020-11-20,6261,243.15827380315554,3396.646857558095,True,304,6432.461983832224,6736.428373818084
304,2020-11-21,6324,243.15827380315554,3396.646857558095,True,305,6448.3009000903885,6736.428373818084
305,2020-11-22,6450,243.15827380315554,3396.646857558095,True,306,6463.480206199219,6736.428373818084
306,2020-11-23,6475,243.15827380315554,3396.646857558095,True,307,6478.024293005452,6736.428373818084
307,2020-11-24,6488,243.15827380315554,3396.646857558095,True,308,6491.956917274636,6736.428373818084
308,2020-11-25,6503,243.15827380315554,3396.646857558095,True,309,6505.301193510859,6736.428373818084
309,2020-11-26,6570,243.15827380315554,3396.646857558095,True,310,6518.079588699771,6736.428373818084
310,2020-11-27,6586,243.15827380315554,3396.646857558095,True,311,6530.313919705764,6736.428373818084
311,2020-11-28,6630,243.15827380315554,3396.646857558095,True,312,6542.025353068458,6736.428373818084
312,2020-11-29,6660,243.15827380315554,3396.646857558095,True,313,6553.234406958049,6736.428373818084
313,2020-11-30,6669,243.15827380315554,3396.646857558095,True,314,6563.960955063603,6736.428373818084
314,2020-12-01,6685,243.15827380315554,3396.646857558095,True,315,6574.224232202542,6736.428373818084
315,2020-12-02,6704,243.15827380315554,3396.646857558095,True,316,6584.042841453819,6736.428373818084
316,2020-12-03,6725,243.15827380315554,3396.646857558095,True,317,6593.4347626309,6736.428373818084
317,2020-12-04,6735,243.15827380315554,3396.646857558095,True,318,6602.417361924025,6736.428373818084
318,2020-12-05,6751,243.15827380315554,3396.646857558095,True,319,6611.007402554097,6736.428373818084
319,2020-12-06,6767,243.15827380315554,3396.646857558095,True,320,6619.221056292854,6736.428373818084
320,2020-12-07,6775,243.15827380315554,3396.646857558095,True,321,6627.073915715747,6736.428373818084
321,2020-12-08,6782,243.15827380315554,3396.646857558095,True,322,6634.581007065182,6736.428373818084
322,2020-12-09,6808,243.15827380315554,3396.646857558095,True,323,6641.756803612362,6736.428373818084
323,2020-12-10,6833,243.15827380315554,3396.646857558095,True,324,6648.615239415976,6736.428373818084
324,2020-12-11,6852,243.15827380315554,3396.646857558095,True,325,6655.169723385448,6736.428373818084
325,2020-12-12,6864,243.15827380315554,3396.646857558095,True,326,6661.433153565232,6736.428373818084
326,2020-12-13,6879,243.15827380315554,3396.646857558095,True,327,6667.417931564917,6736.428373818084
327,2020-12-14,6885,243.15827380315554,3396.646857558095,True,328,6673.135977067629,6736.428373818084
328,2020-12-15,6900,243.15827380315554,3396.646857558095,True,329,6678.5987423563165,6736.428373818084
329,2020-12-16,6917,243.15827380315554,3396.646857558095,True,330,6683.8172268041835,6736.428373818084
330,2020-12-17,6940,243.15827380315554,3396.646857558095,True,331,6688.801991281619,6736.428373818084
331,2020-12-18,6955,243.15827380315554,3396.646857558095,True,332,6693.563172437676,6736.428373818084
332,2020-12-19,6974,243.15827380315554,3396.646857558095,True,333,6698.11049681929,6736.428373818084
333,2020-12-20,6974,243.15827380315554,3396.646857558095,True,334,6702.453294796267,6736.428373818084
