,Report_Date,Malaysia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
252,2020-09-30,11224,99.199864115461,5177.214976340356,True,253,10312.784731357038,10337.389173541716
253,2020-10-01,11484,99.199864115461,5177.214976340356,True,254,10314.245112593455,10337.389173541716
254,2020-10-02,11771,99.199864115461,5177.214976340356,True,255,10315.654474903604,10337.389173541716
255,2020-10-03,12088,99.199864115461,5177.214976340356,True,256,10317.014587379212,10337.389173541716
256,2020-10-04,12381,99.199864115461,5177.214976340356,True,257,10318.327158683462,10337.389173541716
257,2020-10-05,12813,99.199864115461,5177.214976340356,True,258,10319.593839051864,10337.389173541716
258,2020-10-06,13504,99.199864115461,5177.214976340356,True,259,10320.816222231297,10337.389173541716
259,2020-10-07,13993,99.199864115461,5177.214976340356,True,260,10321.995847358767,10337.389173541716
260,2020-10-08,14368,99.199864115461,5177.214976340356,True,261,10323.134200781536,10337.389173541716
261,2020-10-09,14722,99.199864115461,5177.214976340356,True,262,10324.232717820109,10337.389173541716
262,2020-10-10,15096,99.199864115461,5177.214976340356,True,263,10325.292784475674,10337.389173541716
263,2020-10-11,15657,99.199864115461,5177.214976340356,True,264,10326.315739083488,10337.389173541716
264,2020-10-12,16220,99.199864115461,5177.214976340356,True,265,10327.302873913699,10337.389173541716
265,2020-10-13,16880,99.199864115461,5177.214976340356,True,266,10328.255436721087,10337.389173541716
266,2020-10-14,17540,99.199864115461,5177.214976340356,True,267,10329.174632245156,10337.389173541716
267,2020-10-15,18129,99.199864115461,5177.214976340356,True,268,10330.061623661977,10337.389173541716
