,Report_Date,Togo_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
150,2020-06-20,561,157.9054444931008,626.3767725496728,True,151,554.5443659943988,1108.3696957237375
151,2020-06-21,569,157.9054444931008,626.3767725496728,True,152,564.8740094663182,1108.3696957237375
152,2020-06-22,569,157.9054444931008,626.3767725496728,True,153,575.2375415492754,1108.3696957237375
153,2020-06-23,576,157.9054444931008,626.3767725496728,True,154,585.6293364704695,1108.3696957237375
154,2020-06-24,583,157.9054444931008,626.3767725496728,True,155,596.0437062127968,1108.3696957237375
155,2020-06-25,588,157.9054444931008,626.3767725496728,True,156,606.4749128586141,1108.3696957237375
156,2020-06-26,591,157.9054444931008,626.3767725496728,True,157,616.9171811672153,1108.3696957237375
157,2020-06-27,615,157.9054444931008,626.3767725496728,True,158,627.3647113277956,1108.3696957237375
158,2020-06-28,642,157.9054444931008,626.3767725496728,True,159,637.8116918282449,1108.3696957237375
159,2020-06-29,643,157.9054444931008,626.3767725496728,True,160,648.2523123792021,1108.3696957237375
160,2020-06-30,650,157.9054444931008,626.3767725496728,True,161,658.680776832326,1108.3696957237375
161,2020-07-01,661,157.9054444931008,626.3767725496728,True,162,669.0913160318128,1108.3696957237375
162,2020-07-02,667,157.9054444931008,626.3767725496728,True,163,679.478200538706,1108.3696957237375
163,2020-07-03,671,157.9054444931008,626.3767725496728,True,164,689.835753168593,1108.3696957237375
164,2020-07-04,676,157.9054444931008,626.3767725496728,True,165,700.1583612847654,1108.3696957237375
165,2020-07-05,680,157.9054444931008,626.3767725496728,True,166,710.4404887908951,1108.3696957237375
166,2020-07-06,680,157.9054444931008,626.3767725496728,True,167,720.6766877696496,1108.3696957237375
167,2020-07-07,689,157.9054444931008,626.3767725496728,True,168,730.8616097164805,1108.3696957237375
168,2020-07-08,695,157.9054444931008,626.3767725496728,True,169,740.9900163209636,1108.3696957237375
169,2020-07-09,704,157.9054444931008,626.3767725496728,True,170,751.0567897515785,1108.3696957237375
170,2020-07-10,710,157.9054444931008,626.3767725496728,True,171,761.0569424035896,1108.3696957237375
171,2020-07-11,710,157.9054444931008,626.3767725496728,True,172,770.9856260737344,1108.3696957237375
172,2020-07-12,720,157.9054444931008,626.3767725496728,True,173,780.8381405296512,1108.3696957237375
173,2020-07-13,721,157.9054444931008,626.3767725496728,True,174,790.6099414463827,1108.3696957237375
174,2020-07-14,731,157.9054444931008,626.3767725496728,True,175,800.2966476867803,1108.3696957237375
175,2020-07-15,740,157.9054444931008,626.3767725496728,True,176,809.894047907212,1108.3696957237375
176,2020-07-16,749,157.9054444931008,626.3767725496728,True,177,819.3981064745369,1108.3696957237375
177,2020-07-17,766,157.9054444931008,626.3767725496728,True,178,828.8049686848776,1108.3696957237375
178,2020-07-18,774,157.9054444931008,626.3767725496728,True,179,838.1109652791785,1108.3696957237375
179,2020-07-19,778,157.9054444931008,626.3767725496728,True,180,847.3126162549167,1108.3696957237375
180,2020-07-20,783,157.9054444931008,626.3767725496728,True,181,856.406633977532,1108.3696957237375
181,2020-07-21,790,157.9054444931008,626.3767725496728,True,182,865.3899255991796,1108.3696957237375
182,2020-07-22,806,157.9054444931008,626.3767725496728,True,183,874.2595947962153,1108.3696957237375
183,2020-07-23,828,157.9054444931008,626.3767725496728,True,184,883.0129428403986,1108.3696957237375
184,2020-07-24,839,157.9054444931008,626.3767725496728,True,185,891.6474690221047,1108.3696957237375
185,2020-07-25,853,157.9054444931008,626.3767725496728,True,186,900.1608704468653,1108.3696957237375
186,2020-07-26,868,157.9054444931008,626.3767725496728,True,187,908.5510412292816,1108.3696957237375
187,2020-07-27,874,157.9054444931008,626.3767725496728,True,188,916.8160711107896,1108.3696957237375
188,2020-07-28,896,157.9054444931008,626.3767725496728,True,189,924.9542435298515,1108.3696957237375
189,2020-07-29,896,157.9054444931008,626.3767725496728,True,190,932.9640331749677,1108.3696957237375
190,2020-07-30,908,157.9054444931008,626.3767725496728,True,191,940.8441030523668,1108.3696957237375
191,2020-07-31,941,157.9054444931008,626.3767725496728,True,192,948.5933011014316,1108.3696957237375
192,2020-08-01,958,157.9054444931008,626.3767725496728,True,193,956.2106563917768,1108.3696957237375
193,2020-08-02,961,157.9054444931008,626.3767725496728,True,194,963.6953749364977,1108.3696957237375
194,2020-08-03,976,157.9054444931008,626.3767725496728,True,195,971.0468351564183,1108.3696957237375
195,2020-08-04,988,157.9054444931008,626.3767725496728,True,196,978.2645830302108,1108.3696957237375
196,2020-08-05,1001,157.9054444931008,626.3767725496728,True,197,985.3483269650795,1108.3696957237375
197,2020-08-06,1012,157.9054444931008,626.3767725496728,True,198,992.297932422266,1108.3696957237375
198,2020-08-07,1028,157.9054444931008,626.3767725496728,True,199,999.1134163310227,1108.3696957237375
199,2020-08-08,1046,157.9054444931008,626.3767725496728,True,200,1005.7949413238659,1108.3696957237375
200,2020-08-09,1060,157.9054444931008,626.3767725496728,True,201,1012.3428098249601,1108.3696957237375
201,2020-08-10,1067,157.9054444931008,626.3767725496728,True,202,1018.7574580223337,1108.3696957237375
202,2020-08-11,1070,157.9054444931008,626.3767725496728,True,203,1025.039449753385,1108.3696957237375
203,2020-08-12,1092,157.9054444931008,626.3767725496728,True,204,1031.1894703317641,1108.3696957237375
204,2020-08-13,1104,157.9054444931008,626.3767725496728,True,205,1037.2083203422683,1108.3696957237375
205,2020-08-14,1124,157.9054444931008,626.3767725496728,True,206,1043.0969094288628,1108.3696957237375
206,2020-08-15,1130,157.9054444931008,626.3767725496728,True,207,1048.85625009937,1108.3696957237375
207,2020-08-16,1147,157.9054444931008,626.3767725496728,True,208,1054.4874515687552,1108.3696957237375
208,2020-08-17,1154,157.9054444931008,626.3767725496728,True,209,1059.9917136613108,1108.3696957237375
