,Report_Date,Morocco_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,303.62436286800727,306989.0026468918,True,1,149.69800303609182,461777.8142659025
1,2020-01-23,0,303.62436286800727,306989.0026468918,True,2,153.86909179725603,461777.8142659025
2,2020-01-24,0,303.62436286800727,306989.0026468918,True,3,158.156371144877,461777.8142659025
3,2020-01-25,0,303.62436286800727,306989.0026468918,True,4,162.56307601253863,461777.8142659025
4,2020-01-26,0,303.62436286800727,306989.0026468918,True,5,167.09253130400336,461777.8142659025
5,2020-01-27,0,303.62436286800727,306989.0026468918,True,6,171.74815439006633,461777.8142659025
6,2020-01-28,0,303.62436286800727,306989.0026468918,True,7,176.53345767439737,461777.8142659025
7,2020-01-29,0,303.62436286800727,306989.0026468918,True,8,181.45205123025872,461777.8142659025
8,2020-01-30,0,303.62436286800727,306989.0026468918,True,9,186.50764551003886,461777.8142659025
9,2020-01-31,0,303.62436286800727,306989.0026468918,True,10,191.7040541295934,461777.8142659025
10,2020-02-01,0,303.62436286800727,306989.0026468918,True,11,197.04519672943846,461777.8142659025
11,2020-02-02,0,303.62436286800727,306989.0026468918,True,12,202.53510191489602,461777.8142659025
12,2020-02-03,0,303.62436286800727,306989.0026468918,True,13,208.17791027734697,461777.8142659025
13,2020-02-04,0,303.62436286800727,306989.0026468918,True,14,213.97787749880573,461777.8142659025
14,2020-02-05,0,303.62436286800727,306989.0026468918,True,15,219.9393775420883,461777.8142659025
15,2020-02-06,0,303.62436286800727,306989.0026468918,True,16,226.06690592890743,461777.8142659025
16,2020-02-07,0,303.62436286800727,306989.0026468918,True,17,232.36508310828933,461777.8142659025
17,2020-02-08,0,303.62436286800727,306989.0026468918,True,18,238.83865791777097,461777.8142659025
18,2020-02-09,0,303.62436286800727,306989.0026468918,True,19,245.49251113990198,461777.8142659025
19,2020-02-10,0,303.62436286800727,306989.0026468918,True,20,252.3316591566416,461777.8142659025
20,2020-02-11,0,303.62436286800727,306989.0026468918,True,21,259.3612577043101,461777.8142659025
21,2020-02-12,0,303.62436286800727,306989.0026468918,True,22,266.5866057318248,461777.8142659025
22,2020-02-13,0,303.62436286800727,306989.0026468918,True,23,274.0131493650208,461777.8142659025
23,2020-02-14,0,303.62436286800727,306989.0026468918,True,24,281.6464859799333,461777.8142659025
24,2020-02-15,0,303.62436286800727,306989.0026468918,True,25,289.49236838799106,461777.8142659025
25,2020-02-16,0,303.62436286800727,306989.0026468918,True,26,297.5567091361505,461777.8142659025
