,Report_Date,Vietnam_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,202.78253266032883,752.4758076490383,True,1,31.814630916116762,1408.7561475022214
1,2020-01-23,2,202.78253266032883,752.4758076490383,True,2,32.411958007010085,1408.7561475022214
2,2020-01-24,2,202.78253266032883,752.4758076490383,True,3,33.020248670559624,1408.7561475022214
3,2020-01-25,2,202.78253266032883,752.4758076490383,True,4,33.63969461821289,1408.7561475022214
4,2020-01-26,2,202.78253266032883,752.4758076490383,True,5,34.27049055346105,1408.7561475022214
5,2020-01-27,2,202.78253266032883,752.4758076490383,True,6,34.91283420470322,1408.7561475022214
6,2020-01-28,2,202.78253266032883,752.4758076490383,True,7,35.566926357904194,1408.7561475022214
7,2020-01-29,2,202.78253266032883,752.4758076490383,True,8,36.23297088901543,1408.7561475022214
8,2020-01-30,2,202.78253266032883,752.4758076490383,True,9,36.91117479612765,1408.7561475022214
9,2020-01-31,2,202.78253266032883,752.4758076490383,True,10,37.6017482313225,1408.7561475022214
10,2020-02-01,6,202.78253266032883,752.4758076490383,True,11,38.304904532188864,1408.7561475022214
11,2020-02-02,6,202.78253266032883,752.4758076490383,True,12,39.020860252968525,1408.7561475022214
12,2020-02-03,8,202.78253266032883,752.4758076490383,True,13,39.74983519529425,1408.7561475022214
13,2020-02-04,8,202.78253266032883,752.4758076490383,True,14,40.49205243848181,1408.7561475022214
14,2020-02-05,8,202.78253266032883,752.4758076490383,True,15,41.2477383693361,1408.7561475022214
15,2020-02-06,10,202.78253266032883,752.4758076490383,True,16,42.01712271143021,1408.7561475022214
16,2020-02-07,10,202.78253266032883,752.4758076490383,True,17,42.800438553814196,1408.7561475022214
17,2020-02-08,13,202.78253266032883,752.4758076490383,True,18,43.59792237910929,1408.7561475022214
18,2020-02-09,13,202.78253266032883,752.4758076490383,True,19,44.409814090941275,1408.7561475022214
19,2020-02-10,14,202.78253266032883,752.4758076490383,True,20,45.23635704066533,1408.7561475022214
20,2020-02-11,15,202.78253266032883,752.4758076490383,True,21,46.07779805333273,1408.7561475022214
21,2020-02-12,15,202.78253266032883,752.4758076490383,True,22,46.93438745284823,1408.7561475022214
22,2020-02-13,16,202.78253266032883,752.4758076490383,True,23,47.80637908626519,1408.7561475022214
23,2020-02-14,16,202.78253266032883,752.4758076490383,True,24,48.694030347163626,1408.7561475022214
24,2020-02-15,16,202.78253266032883,752.4758076490383,True,25,49.59760219805433,1408.7561475022214
25,2020-02-16,16,202.78253266032883,752.4758076490383,True,26,50.51735919175108,1408.7561475022214
26,2020-02-17,16,202.78253266032883,752.4758076490383,True,27,51.45356949164993,1408.7561475022214
27,2020-02-18,16,202.78253266032883,752.4758076490383,True,28,52.406504890853796,1408.7561475022214
28,2020-02-19,16,202.78253266032883,752.4758076490383,True,29,53.37644083007775,1408.7561475022214
29,2020-02-20,16,202.78253266032883,752.4758076490383,True,30,54.363656414268824,1408.7561475022214
30,2020-02-21,16,202.78253266032883,752.4758076490383,True,31,55.368434427872195,1408.7561475022214
31,2020-02-22,16,202.78253266032883,752.4758076490383,True,32,56.391061348673205,1408.7561475022214
32,2020-02-23,16,202.78253266032883,752.4758076490383,True,33,57.43182736014311,1408.7561475022214
33,2020-02-24,16,202.78253266032883,752.4758076490383,True,34,58.49102636221391,1408.7561475022214
34,2020-02-25,16,202.78253266032883,752.4758076490383,True,35,59.56895598040577,1408.7561475022214
35,2020-02-26,16,202.78253266032883,752.4758076490383,True,36,60.66591757322847,1408.7561475022214
36,2020-02-27,16,202.78253266032883,752.4758076490383,True,37,61.782216237775884,1408.7561475022214
37,2020-02-28,16,202.78253266032883,752.4758076490383,True,38,62.91816081343076,1408.7561475022214
38,2020-02-29,16,202.78253266032883,752.4758076490383,True,39,64.07406388359448,1408.7561475022214
39,2020-03-01,16,202.78253266032883,752.4758076490383,True,40,65.25024177535471,1408.7561475022214
40,2020-03-02,16,202.78253266032883,752.4758076490383,True,41,66.44701455700142,1408.7561475022214
41,2020-03-03,16,202.78253266032883,752.4758076490383,True,42,67.66470603329972,1408.7561475022214
42,2020-03-04,16,202.78253266032883,752.4758076490383,True,43,68.90364373842566,1408.7561475022214
43,2020-03-05,16,202.78253266032883,752.4758076490383,True,44,70.16415892646921,1408.7561475022214
44,2020-03-06,16,202.78253266032883,752.4758076490383,True,45,71.44658655940634,1408.7561475022214
45,2020-03-07,18,202.78253266032883,752.4758076490383,True,46,72.75126529243987,1408.7561475022214
46,2020-03-08,30,202.78253266032883,752.4758076490383,True,47,74.07853745660697,1408.7561475022214
47,2020-03-09,30,202.78253266032883,752.4758076490383,True,48,75.42874903854896,1408.7561475022214
48,2020-03-10,31,202.78253266032883,752.4758076490383,True,49,76.80224965733676,1408.7561475022214
49,2020-03-11,38,202.78253266032883,752.4758076490383,True,50,78.19939253824394,1408.7561475022214
50,2020-03-12,39,202.78253266032883,752.4758076490383,True,51,79.62053448335655,1408.7561475022214
51,2020-03-13,47,202.78253266032883,752.4758076490383,True,52,81.06603583890788,1408.7561475022214
