,Report_Date,Mauritius_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
156,2020-06-26,341,71.32867219362782,170.25911634483188,True,157,340.51789637336225,340.5182326745048
157,2020-06-27,341,71.32867219362782,170.25911634483188,True,158,340.5179465026362,340.5182326745048
158,2020-06-28,341,71.32867219362782,170.25911634483188,True,159,340.5179891599491,340.5182326745048
159,2020-06-29,341,71.32867219362782,170.25911634483188,True,160,340.51802545902393,340.5182326745048
160,2020-06-30,341,71.32867219362782,170.25911634483188,True,161,340.5180563475798,340.5182326745048
161,2020-07-01,341,71.32867219362782,170.25911634483188,True,162,340.5180826320748,340.5182326745048
162,2020-07-02,341,71.32867219362782,170.25911634483188,True,163,340.5181049987619,340.5182326745048
163,2020-07-03,341,71.32867219362782,170.25911634483188,True,164,340.5181240316054,340.5182326745048
164,2020-07-04,341,71.32867219362782,170.25911634483188,True,165,340.5181402275277,340.5182326745048
165,2020-07-05,341,71.32867219362782,170.25911634483188,True,166,340.5181540093829,340.5182326745048
166,2020-07-06,342,71.32867219362782,170.25911634483188,True,167,340.5181657369973,340.5182326745048
167,2020-07-07,342,71.32867219362782,170.25911634483188,True,168,340.5181757165635,340.5182326745048
168,2020-07-08,342,71.32867219362782,170.25911634483188,True,169,340.5181842086352,340.5182326745048
169,2020-07-09,342,71.32867219362782,170.25911634483188,True,170,340.5181914349293,340.5182326745048
170,2020-07-10,342,71.32867219362782,170.25911634483188,True,171,340.51819758411506,340.5182326745048
171,2020-07-11,342,71.32867219362782,170.25911634483188,True,172,340.5182028167398,340.5182326745048
172,2020-07-12,342,71.32867219362782,170.25911634483188,True,173,340.51820726942054,340.5182326745048
173,2020-07-13,342,71.32867219362782,170.25911634483188,True,174,340.5182110584112,340.5182326745048
174,2020-07-14,342,71.32867219362782,170.25911634483188,True,175,340.5182142826374,340.5182326745048
175,2020-07-15,343,71.32867219362782,170.25911634483188,True,176,340.5182170262797,340.5182326745048
176,2020-07-16,343,71.32867219362782,170.25911634483188,True,177,340.5182193609708,340.5182326745048
177,2020-07-17,343,71.32867219362782,170.25911634483188,True,178,340.5182213476668,340.5182326745048
178,2020-07-18,343,71.32867219362782,170.25911634483188,True,179,340.5182230382376,340.5182326745048
179,2020-07-19,343,71.32867219362782,170.25911634483188,True,180,340.518224476822,340.5182326745048
180,2020-07-20,343,71.32867219362782,170.25911634483188,True,181,340.5182257009795,340.5182326745048
181,2020-07-21,343,71.32867219362782,170.25911634483188,True,182,340.51822674267135,340.5182326745048
182,2020-07-22,343,71.32867219362782,170.25911634483188,True,183,340.51822762909484,340.5182326745048
183,2020-07-23,343,71.32867219362782,170.25911634483188,True,184,340.51822838339325,340.5182326745048
184,2020-07-24,344,71.32867219362782,170.25911634483188,True,185,340.51822902526044,340.5182326745048
185,2020-07-25,344,71.32867219362782,170.25911634483188,True,186,340.5182295714547,340.5182326745048
186,2020-07-26,344,71.32867219362782,170.25911634483188,True,187,340.5182300362365,340.5182326745048
187,2020-07-27,344,71.32867219362782,170.25911634483188,True,188,340.5182304317406,340.5182326745048
188,2020-07-28,344,71.32867219362782,170.25911634483188,True,189,340.5182307682933,340.5182326745048
189,2020-07-29,344,71.32867219362782,170.25911634483188,True,190,340.5182310546814,340.5182326745048
190,2020-07-30,344,71.32867219362782,170.25911634483188,True,191,340.5182312983822,340.5182326745048
191,2020-07-31,344,71.32867219362782,170.25911634483188,True,192,340.51823150575837,340.5182326745048
192,2020-08-01,344,71.32867219362782,170.25911634483188,True,193,340.51823168222427,340.5182326745048
193,2020-08-02,344,71.32867219362782,170.25911634483188,True,194,340.51823183238724,340.5182326745048
194,2020-08-03,344,71.32867219362782,170.25911634483188,True,195,340.5182319601678,340.5182326745048
195,2020-08-04,344,71.32867219362782,170.25911634483188,True,196,340.51823206890214,340.5182326745048
196,2020-08-05,344,71.32867219362782,170.25911634483188,True,197,340.5182321614292,340.5182326745048
197,2020-08-06,344,71.32867219362782,170.25911634483188,True,198,340.5182322401647,340.5182326745048
