,Report_Date,Algeria_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
288,2020-11-05,60169,261.6344309842845,56129.22019784731,True,289,69140.708122616,90428.33045200747
289,2020-11-06,60800,261.6344309842845,56129.22019784731,True,290,69598.0303713958,90428.33045200747
290,2020-11-07,61381,261.6344309842845,56129.22019784731,True,291,70053.46296010129,90428.33045200747
291,2020-11-08,62051,261.6344309842845,56129.22019784731,True,292,70506.95020003081,90428.33045200747
292,2020-11-09,62693,261.6344309842845,56129.22019784731,True,293,70958.43745387309,90428.33045200747
293,2020-11-10,63446,261.6344309842845,56129.22019784731,True,294,71407.87115796132,90428.33045200747
294,2020-11-11,64257,261.6344309842845,56129.22019784731,True,295,71855.19884335231,90428.33045200747
295,2020-11-12,65108,261.6344309842845,56129.22019784731,True,296,72300.36915572008,90428.33045200747
296,2020-11-13,65975,261.6344309842845,56129.22019784731,True,297,72743.33187405454,90428.33045200747
297,2020-11-14,66819,261.6344309842845,56129.22019784731,True,298,73184.03792815898,90428.33045200747
298,2020-11-15,67679,261.6344309842845,56129.22019784731,True,299,73622.43941494125,90428.33045200747
299,2020-11-16,68589,261.6344309842845,56129.22019784731,True,300,74058.48961349616,90428.33045200747
300,2020-11-17,69591,261.6344309842845,56129.22019784731,True,301,74492.14299897829,90428.33045200747
301,2020-11-18,70629,261.6344309842845,56129.22019784731,True,302,74923.35525526661,90428.33045200747
302,2020-11-19,71652,261.6344309842845,56129.22019784731,True,303,75352.08328642385,90428.33045200747
303,2020-11-20,72755,261.6344309842845,56129.22019784731,True,304,75778.28522695579,90428.33045200747
304,2020-11-21,73774,261.6344309842845,56129.22019784731,True,305,76201.92045087746,90428.33045200747
305,2020-11-22,74862,261.6344309842845,56129.22019784731,True,306,76622.94957959463,90428.33045200747
306,2020-11-23,75867,261.6344309842845,56129.22019784731,True,307,77041.33448861136,90428.33045200747
307,2020-11-24,77000,261.6344309842845,56129.22019784731,True,308,77457.03831307509,90428.33045200747
308,2020-11-25,78025,261.6344309842845,56129.22019784731,True,309,77870.02545217336,90428.33045200747
309,2020-11-26,79110,261.6344309842845,56129.22019784731,True,310,78280.26157239736,90428.33045200747
310,2020-11-27,80168,261.6344309842845,56129.22019784731,True,311,78687.71360968857,90428.33045200747
311,2020-11-28,81212,261.6344309842845,56129.22019784731,True,312,79092.34977048684,90428.33045200747
312,2020-11-29,82221,261.6344309842845,56129.22019784731,True,313,79494.13953169929,90428.33045200747
313,2020-11-30,83199,261.6344309842845,56129.22019784731,True,314,79893.05363961053,90428.33045200747
314,2020-12-01,84152,261.6344309842845,56129.22019784731,True,315,80289.06410775625,90428.33045200747
315,2020-12-02,85084,261.6344309842845,56129.22019784731,True,316,80682.14421378309,90428.33045200747
316,2020-12-03,85927,261.6344309842845,56129.22019784731,True,317,81072.26849531851,90428.33045200747
317,2020-12-04,86730,261.6344309842845,56129.22019784731,True,318,81459.41274487622,90428.33045200747
318,2020-12-05,87502,261.6344309842845,56129.22019784731,True,319,81843.55400382262,90428.33045200747
319,2020-12-06,88252,261.6344309842845,56129.22019784731,True,320,82224.67055543093,90428.33045200747
320,2020-12-07,88825,261.6344309842845,56129.22019784731,True,321,82602.74191705084,90428.33045200747
321,2020-12-08,89416,261.6344309842845,56129.22019784731,True,322,82977.74883142141,90428.33045200747
322,2020-12-09,90014,261.6344309842845,56129.22019784731,True,323,83349.67325715619,90428.33045200747
323,2020-12-10,90579,261.6344309842845,56129.22019784731,True,324,83718.49835842964,90428.33045200747
324,2020-12-11,91121,261.6344309842845,56129.22019784731,True,325,84084.20849389471,90428.33045200747
325,2020-12-12,91638,261.6344309842845,56129.22019784731,True,326,84446.78920486168,90428.33045200747
326,2020-12-13,92102,261.6344309842845,56129.22019784731,True,327,84806.22720276838,90428.33045200747
327,2020-12-14,92597,261.6344309842845,56129.22019784731,True,328,85162.51035597277,90428.33045200747
328,2020-12-15,93065,261.6344309842845,56129.22019784731,True,329,85515.62767589877,90428.33045200747
329,2020-12-16,93507,261.6344309842845,56129.22019784731,True,330,85865.56930256577,90428.33045200747
330,2020-12-17,93933,261.6344309842845,56129.22019784731,True,331,86212.32648953352,90428.33045200747
331,2020-12-18,94371,261.6344309842845,56129.22019784731,True,332,86555.89158829288,90428.33045200747
332,2020-12-19,94781,261.6344309842845,56129.22019784731,True,333,86896.2580321336,90428.33045200747
333,2020-12-20,94781,261.6344309842845,56129.22019784731,True,334,87233.42031951992,90428.33045200747
