,Report_Date,Lebanon_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
111,2020-05-12,870,98.34693760954626,745.428991908589,True,112,959.6362829800556,1363.0869488492256
112,2020-05-13,878,98.34693760954626,745.428991908589,True,113,974.3532085832886,1363.0869488492256
113,2020-05-14,886,98.34693760954626,745.428991908589,True,114,988.8756926806723,1363.0869488492256
114,2020-05-15,891,98.34693760954626,745.428991908589,True,115,1003.1942177264395,1363.0869488492256
115,2020-05-16,902,98.34693760954626,745.428991908589,True,116,1017.2999085508077,1363.0869488492256
116,2020-05-17,911,98.34693760954626,745.428991908589,True,117,1031.1845448731117,1363.0869488492256
117,2020-05-18,931,98.34693760954626,745.428991908589,True,118,1044.8405699013535,1363.0869488492256
118,2020-05-19,954,98.34693760954626,745.428991908589,True,119,1058.261095120337,1363.0869488492256
119,2020-05-20,961,98.34693760954626,745.428991908589,True,120,1071.4399014027726,1363.0869488492256
120,2020-05-21,1024,98.34693760954626,745.428991908589,True,121,1084.3714366064337,1363.0869488492256
121,2020-05-22,1086,98.34693760954626,745.428991908589,True,122,1097.0508098454404,1363.0869488492256
122,2020-05-23,1097,98.34693760954626,745.428991908589,True,123,1109.473782644867,1363.0869488492256
123,2020-05-24,1114,98.34693760954626,745.428991908589,True,124,1121.6367572051222,1363.0869488492256
124,2020-05-25,1119,98.34693760954626,745.428991908589,True,125,1133.5367620158693,1363.0869488492256
125,2020-05-26,1140,98.34693760954626,745.428991908589,True,126,1145.1714350688364,1363.0869488492256
126,2020-05-27,1161,98.34693760954626,745.428991908589,True,127,1156.5390049247792,1363.0869488492256
127,2020-05-28,1168,98.34693760954626,745.428991908589,True,128,1167.638269892351,1363.0869488492256
128,2020-05-29,1172,98.34693760954626,745.428991908589,True,129,1178.46857557595,1363.0869488492256
129,2020-05-30,1191,98.34693760954626,745.428991908589,True,130,1189.029791046015,1363.0869488492256
130,2020-05-31,1220,98.34693760954626,745.428991908589,True,131,1199.3222838790618,1363.0869488492256
131,2020-06-01,1233,98.34693760954626,745.428991908589,True,132,1209.3468943062728,1363.0869488492256
132,2020-06-02,1242,98.34693760954626,745.428991908589,True,133,1219.1049086990497,1363.0869488492256
133,2020-06-03,1256,98.34693760954626,745.428991908589,True,134,1228.5980326078916,1363.0869488492256
134,2020-06-04,1306,98.34693760954626,745.428991908589,True,135,1237.8283635576158,1363.0869488492256
135,2020-06-05,1312,98.34693760954626,745.428991908589,True,136,1246.7983637876087,1363.0869488492256
136,2020-06-06,1320,98.34693760954626,745.428991908589,True,137,1255.5108331107324,1363.0869488492256
137,2020-06-07,1331,98.34693760954626,745.428991908589,True,138,1263.9688820490453,1363.0869488492256
138,2020-06-08,1350,98.34693760954626,745.428991908589,True,139,1272.1759053888115,1363.0869488492256
139,2020-06-09,1368,98.34693760954626,745.428991908589,True,140,1280.135556281642,1363.0869488492256
140,2020-06-10,1388,98.34693760954626,745.428991908589,True,141,1287.8517210031903,1363.0869488492256
141,2020-06-11,1402,98.34693760954626,745.428991908589,True,142,1295.3284944658133,1363.0869488492256
142,2020-06-12,1422,98.34693760954626,745.428991908589,True,143,1302.5701565671304,1363.0869488492256
